#Auto-generated file. Do not edit.,,,,,,,,,,
$Basic,----------------------------------------------------------------------,,,,,,,,,
Category,Id,Text00,Text01,Text02,Text03,Text04,Text05,Text06,Text001,Text011
PLAINMSG,201310,High Rank Warrior Ruodd devoured Terribly Hot-Looking Steak!,,,,,,,,
PLAINMSG,201311,High Rank Warrior Ruodd's face is burning red!,,,,,,,,
PLAINMSG,201401,"You may move by pressing W, A, S, D key or by pressing the ground with left mouse click.",,,,,,,,
PLAINMSG,201402,"You may find out what to do next by looking at the minimap. Also, you may open the map using the M key.",,,,,,,,
PLAINMSG,201403,You may attack the enemy by moving the cursor and double clicking on the enemy.,,,,,,,,
PLAINMSG,201404,You may obtain the item by double clicking on the item on the ground or by pressing the Z key.,,,,,,,,
PLAINMSG,201405,You may open the bag using B key. You may double click on the item or drag onto the Quick Slot to use it.,,,,,,,,
PLAINMSG,201406,Gigas control is the same as player's. You may open Gigas window by pressing the N key.,,,,,,,,
PLAINMSG,201407,"After selecting the enemy, you may use a pre-set skill by pressing one of the number keys between 1 and 0.",,,,,,,,
PLAINMSG,201501,Detected a strange presence...,,,,,,,,
PLAINMSG,201502,Dark Magia makes you lose consciousness...,,,,,,,,
PLAINMSG,201503,Silly Rabbit appeared...,,,,,,,,
PLAINMSG,201504,Big and Beautiful Rabbit appeared!!!,,,,,,,,
PLAINMSG,201505,Set fire on the stacked woods.,,,,,,,,
PLAINMSG,201506,GrrrrrKrrrrr! Krat!,,,,,,,,
PLAINMSG,201507,Krgggg!,,,,,,,,
PLAINMSG,201508,Discovered a Dubious Sword!,,,,,,,,
PLAINMSG,201509,Verified the location of Captured Investigators! Save the Investigators!,,,,,,,,
PLAINMSG,201510,Found traces of the footprints of Beaver!,,,,,,,,
PLAINMSG,201511,Recorded this location using a camera.,,,,,,,,
PLAINMSG,201512,Some twinkling fragment floated and came into your hands.,,,,,,,,
PLAINMSG,201513,Frozen Flame floated off of Illusion Queen of Blinding Light into your hands!,,,,,,,,
PLAINMSG,201514,Seizure seems to have calmed down...!,,,,,,,,
PLAINMSG,201515,Subtle light emits from the Tombstone of the Lady... as if she were happy...,,,,,,,,
PLAINMSG,201516,Diamond Necklace has been made!,,,,,,,,
PLAINMSG,201517,Dark energy left over in the Dual Mega Bomber created a residual explosion!,,,,,,,,
PLAINMSG,201518,Found Smoked Metal Necklace from the ashes of campfire!,,,,,,,,
PLAINMSG,201519,Found Letter with Red Seal! You may be able to obtain information about the missing merchant in the letter!,,,,,,,,
PLAINMSG,201520,Created Special Charcoal!,,,,,,,,
PLAINMSG,201521,Excavated Relic of Glacial Ruin!,,,,,,,,
PLAINMSG,201522,*Screeeeeeech*~~!!!!,,,,,,,,
PLAINMSG,201523,Fired up as hard as possible using the strong bellow!,,,,,,,,
PLAINMSG,201524,"Not sure what the symbols are, but took a rubbing of it anyway.... ",,,,,,,,
PLAINMSG,201525,Tasteless Correct Fish makes Young Polar Bear angry!,,,,,,,,
PLAINMSG,201526,Digging Tool stops working after making a strange noise!,,,,,,,,
PLAINMSG,201527,"While being wrapped around by burning hot sensation, you feel the bone-chilling coldness at the same time!",,,,,,,,
PLAINMSG,201528,Graveyard Parasite that was hiding under the graveyard attacks!,,,,,,,,
PLAINMSG,201529,Architect Torician who became the Legion of Wail by selling his soul... and the crystal dropped by the mysterious woman...,,,,,,,,
PLAINMSG,201530,...It's too complicated. I must find Architect Corbius first.,,,,,,,,
PLAINMSG,201531,"Finally, Giant Cliff Maneating Bird appeared!",,,,,,,,
PLAINMSG,201532,Cliff Maneating Chick cut the leash and flew away!,,,,,,,,
PLAINMSG,201533,Shadow that subtly appeared begins to attack...,,,,,,,,
PLAINMSG,201534,You can feel sad and longing emotions of the shadow...,,,,,,,,
PLAINMSG,201535,"After smelling the dead Cloud Fish, Evil Spirit of Large Tree appeared!",,,,,,,,
PLAINMSG,201536,Found Ivo!,,,,,,,,
PLAINMSG,201537,Using Ivo's Mom Lupita's teleport gate,,,,,,,,
PLAINMSG,201538,Must return Ivo back into his mother's arms!,,,,,,,,
PLAINMSG,201539,Destroyed the instrument without a trouble.,,,,,,,,
PLAINMSG,201540,Nothing is caught in the trap...,,,,,,,,
PLAINMSG,201541,"As the purifying energy disperses out of Purifier Stone, Sulfur Cloud appears at the same time!",,,,,,,,
PLAINMSG,201542,Nothing has been found...,,,,,,,,
PLAINMSG,201543,Ghost Wolf King appeared!!,,,,,,,,
PLAINMSG,201544,Could not remove Decaying Vine completely.,,,,,,,,
PLAINMSG,201545,Could not obtain anything.,,,,,,,,
PLAINMSG,201546,"When the Secret Box was opened with Copper Key, a Secret Letter was found! Shouldn't have opened...",,,,,,,,
PLAINMSG,201547,Body of the fallen Silver Wolf disappears... should return to the Altar of wolf.... ,,,,,,,,
PLAINMSG,201548,Barely made out alive because of the Crystal of Protection...,,,,,,,,
PLAINMSG,201549,"When you approach Altar of Tornair, Rage of Tornair wakes up and attacks.",,,,,,,,
PLAINMSG,201550,"Reassured, Anima gets ready to draw.",,,,,,,,
PLAINMSG,201551,Finally seems to have decided what to draw!,,,,,,,,
PLAINMSG,201552,Use Anima Crayon to help Anima draw.,,,,,,,,
PLAINMSG,201553,Anima finished the drawing!,,,,,,,,
PLAINMSG,201554,Anima seems too embarrassed to show...,,,,,,,,
PLAINMSG,201555,Let's hurry and submit Anima's Drawing to Priest Odell.,,,,,,,,
PLAINMSG,201556,Thank you' written in the letter is remembered forever...,,,,,,,,
PLAINMSG,201557,Anima seems embarrassed and slowly takes the letter away...!,,,,,,,,
PLAINMSG,201558,Strange scent comes out of the box.,,,,,,,,
PLAINMSG,201559,Poured Veremis Repellent into the indicated region. Strange scent dissipates into the space.,,,,,,,,
PLAINMSG,201560,"Along with subtle jingle of bell, the roar of Cornix seems to have weakened!",,,,,,,,
PLAINMSG,201561,Could not find anything inside the box!,,,,,,,,
PLAINMSG,201562,"Nothing seeped out, maybe it has not been decoded properly...",,,,,,,,
PLAINMSG,201563,Something seeps out of the Giant Egg!,,,,,,,,
PLAINMSG,201564,Found Torn Belt Ring in the soil!,,,,,,,,
PLAINMSG,201565,Found a Dubious Box in the nest!,,,,,,,,
PLAINMSG,201566,Verified that the Ritual Ware of Black Birdman Priest has been broken.,,,,,,,,
PLAINMSG,201567,Received a business card from the man. Let's take a better look at it.,,,,,,,,
PLAINMSG,201568,Found footprints of Blabbermouth Fut and Swiftfoot Maus!,,,,,,,,
PLAINMSG,201569,There's an X marking in between the two spiral columns in the map.,,,,,,,,
PLAINMSG,201570,Washed ashore by a strange tide!,,,,,,,,
PLAINMSG,201571,Found Magnifying Glass of Brody!,,,,,,,,
PLAINMSG,201572,Blue Coral Shellcrab that was hiding beneath attacks!,,,,,,,,
PLAINMSG,201573,Called Jaide's Pero using Pero Ball.,,,,,,,,
PLAINMSG,201574,Thirsty White Penguin appears to interfere!,,,,,,,,
PLAINMSG,201575,Another Thirsty White Penguin appears to interfere!,,,,,,,,
PLAINMSG,201576,"Again, another Thirsty White Penguin appears to interfere!",,,,,,,,
PLAINMSG,201577,"Angry at the food, Captain William Scar passed out.",,,,,,,,
PLAINMSG,201578,Jaide should be informed about this.,,,,,,,,
PLAINMSG,201579,Strange presence was detected behind the pirate flag!,,,,,,,,
PLAINMSG,201580,You must possess Muscle Pirate's Big Button to manipulate.,,,,,,,,
PLAINMSG,201581,This liquor doesn't seem to be a 50 Year-Old. Getting tipsy.,,,,,,,,
PLAINMSG,201582,Extraordinary scent... found 50 Year-Old Salty Dragonslaying Liquor,,,,,,,,
PLAINMSG,201583,Let's taste and identify the liquor.,,,,,,,,
PLAINMSG,201584,You may enter hidden Chamber of Metempsychosis when you open the Gate of Time-Space!,,,,,,,,
PLAINMSG,201585,I think it would be best to get out of here fast.,,,,,,,,
PLAINMSG,201586,Return to Himes and report everything that has happened so far to Parcus.,,,,,,,,
PLAINMSG,201587,Card Soldier of Spades has appeared!,,,,,,,,
PLAINMSG,201588,Card Soldier of Hearts has appeared!,,,,,,,,
PLAINMSG,201589,Card Solider of Clubs has appeared!,,,,,,,,
PLAINMSG,201590,Card Solider of Diamonds has appeared!,,,,,,,,
PLAINMSG,201591,Found a Worn Out Storybook Page!,,,,,,,,
PLAINMSG,201592,Return to Himes and report everything that has happened so far to Parcus.,,,,,,,,
PLAINMSG,201593,You could see a young Ayin nearby.,,,,,,,,
PLAINMSG,201594,Ordinary Amber was destroyed!,,,,,,,,
PLAINMSG,201595,You should use the amber to see if it is Red Amber!,,,,,,,,
PLAINMSG,201596,Acquired Red Amber!,,,,,,,,
PLAINMSG,201597,Strange Magic Circle appeared!,,,,,,,,
PLAINMSG,201598,You should look around to see anyone knows about this!,,,,,,,,
PLAINMSG,201599,Clean Feather was dropped!,,,,,,,,
PLAINMSG,201600,This feather seems too dirty to take...,,,,,,,,
PLAINMSG,201601,There is a map with a marked location along with a message that reads 'I know who you are'...,,,,,,,,
PLAINMSG,201602,You can verify the contents by using Memo!,,,,,,,,
PLAINMSG,201603,A ring fell out of Fungus Spider. We should wait around and see!,,,,,,,,
PLAINMSG,201604,Something came out of struggling Prenius!,,,,,,,,
PLAINMSG,201605,It is clean after clearing away pile of garbage.,,,,,,,,
PLAINMSG,201606,"On a closer view, a strange note is attached to the ankle of the bird!",,,,,,,,
PLAINMSG,201607,"Password is written on it, but is unreadable.",,,,,,,,
PLAINMSG,201608,You were too busy defeating the Red Swirly Wind to check in which direction it was rotating!,,,,,,,,
PLAINMSG,201609,The Red Swirly Wind is rotating too fast!,,,,,,,,
PLAINMSG,201610,It seems that you may go out of your mind if you try to observe them!,,,,,,,,
PLAINMSG,201611,Now you have some idea about the direction. Maybe one more of them and...!,,,,,,,,
PLAINMSG,201612,Left??,,,,,,,,
PLAINMSG,201613,"No, no... Right...?",,,,,,,,
PLAINMSG,201614,Now you can't even distinguish Swirly Wind and... myself...,,,,,,,,
PLAINMSG,201615,Now you feel like there is some kind of trick...,,,,,,,,
PLAINMSG,201616,Oh! It seems to be right!,,,,,,,,
PLAINMSG,201617,You have to return to Guard Untoro and report him about this.,,,,,,,,
PLAINMSG,201618,You received Hot Mine from Sly.,,,,,,,,
PLAINMSG,201619,Maybe you should take it out from your inventory and try it!,,,,,,,,
PLAINMSG,201620,It is broken. You should find another box!,,,,,,,,
PLAINMSG,201621,A Baby Chimera jumped out from the egg in the machine!,,,,,,,,
PLAINMSG,201622,You put the stunned Baby Chimera back in the machine and carry it with you.,,,,,,,,
PLAINMSG,201623,The state of Trap No. 4 is abnormal!,,,,,,,,
PLAINMSG,201624,You should check nearby wood box.,,,,,,,,
PLAINMSG,201625,You deployed the trap.,,,,,,,,
PLAINMSG,210101,There seems to be some sort of reaction inside the Crystal Ball.,,,,,,,,
PLAINMSG,210201,Jason begins to repair the wagon.,,,,,,,,
PLAINMSG,210301,Newly appeared Messenger is trying to attack you.,,,,,,,,
PLAINMSG,210401,The flag has been replaced by a new one.,,,,,,,,
PLAINMSG,210501,Replaced Storage Battery with a new one.,,,,,,,,
PLAINMSG,210601,Acquired a Water Quality Sample.,,,,,,,,
PLAINMSG,210701,Strange scent spreads everywhere.,,,,,,,,
PLAINMSG,210801,Used Magia Extractor.,,,,,,,,
PLAINMSG,210802,Strange reaction occurs inside the Crystal Ball.,,,,,,,,
PLAINMSG,210803,Strange energy eliminates from the relic.,,,,,,,,
PLAINMSG,210804,Magia Generator activates.,,,,,,,,
PLAINMSG,210805,Used Anesthesia on Mistwood Maskfox.,,,,,,,,
PLAINMSG,210806,Special cry travels from the vocal band.,,,,,,,,
PLAINMSG,210807,Purifying aura disperses throughout the body.,,,,,,,,
PLAINMSG,210808,Opened the Gift Box.,,,,,,,,
PLAINMSG,210901,The Messenger dropped what looks like a rolled up scroll when he fell.,,,,,,,,
PLAINMSG,211001,"As the power of the Orb dissipates, Researcher Keira behaves strangely.",,,,,,,,
PLAINMSG,220101,Necklace Of Ghimora Fighter reacts with Unreadable Document.,,,,,,,,
PLAINMSG,220201,Something comes out of the body of Nefas and gets absorbed into the Empty Ragdoll.,,,,,,,,
PLAINMSG,220301,Extra Large Moth Larva appears after smelling it.,,,,,,,,
PLAINMSG,220401,Mysteriously Glittering Piece begins to return to its original appearance via Magia Restorer.,,,,,,,,
PLAINMSG,220501,Weapon Merchant Muka begins to make a weapon.,,,,,,,,
PLAINMSG,220601,Financier Ann is dumbfounded.,,,,,,,,
PLAINMSG,220701,"Lured by the food smell, a solider appeared.",,,,,,,,
PLAINMSG,220801,Nefas drops the head heavily.,,,,,,,,
PLAINMSG,220802,Nefas begins to raise his voice in sudden rage.,,,,,,,,
PLAINMSG,220901,High Rank Warrior Adudu beings to madly run in place.,,,,,,,,
PLAINMSG,221001,Voltor High Shaman that was hiding appeared!,,,,,,,,
PLAINMSG,221101,Himoria appeared after hearing the flute sound!,,,,,,,,
PLAINMSG,221201,Commander Fallkion looks this way with sharp eyes.,,,,,,,,
PLAINMSG,221301,Soldier Kakaba looks this way with a painful frown.,,,,,,,,
PLAINMSG,221401,Disguised Soldier seems very uneasy and keeps looking this way.,,,,,,,,
PLAINMSG,221402,Disguised Soldier hastily runs away without looking back.,,,,,,,,
PLAINMSG,221501,Commander Agbe's voice shakes a little from heightened emotions.,,,,,,,,
PLAINMSG,221601,"Lured by the scent of fruit, Retadentus appeared!",,,,,,,,
PLAINMSG,230101,Kayati frowns as if in pain.,,,,,,,,
PLAINMSG,230201,Mizel uses Soul Cure on Wounded Huntress.,,,,,,,,
PLAINMSG,230301,"After smelling Claw Spider Meat, Legiaran appears.",,,,,,,,
PLAINMSG,230401,"After smelling chicken, Materflus appears",,,,,,,,
PLAINMSG,230501,Arch-Patriarch Sheba takes in a deep breath.,,,,,,,,
PLAINMSG,230601,Financier Mimir lost his mind for a moment.,,,,,,,,
PLAINMSG,230701,Horn Ghost seems to have remembered the terrible times with Isae and comes out as it glares at this direction full of hate.,,,,,,,,
PLAINMSG,230801,Wandering Pilgrim who was wearing Dead Maskfox appeared!,,,,,,,,
PLAINMSG,230901,Medium Kayati seems to be in pain. She writes with a frown on her face.,,,,,,,,
PLAINMSG,231001,Altar of Communication begins to make static sounds!,,,,,,,,
PLAINMSG,231101,There's no change in the conditions of Wounded Huntress.,,,,,,,,
PLAINMSG,231201,Arch-Patriarch Sheba looks this way with a warm smile.,,,,,,,,
PLAINMSG,231301,Item Merchant Unzini begins to cook with a frightening grin.,,,,,,,,
PLAINMSG,231302,High Rank Huntress Siska seems to have gone unconscious temporarily and tumbles a little.,,,,,,,,
PLAINMSG,231303,You can see Item Merchant Unzini looking dumbfounded.,,,,,,,,
PLAINMSG,231401,"When it heard the whistle, Salin the Machine showed its gargantuan presence!",,,,,,,,
PLAINMSG,231501,Jungle Parrot appeared to take Relaxing Herb!,,,,,,,,
PLAINMSG,231601,"As if announcing their pledge, Mysterious Pillar of Light extends to the sky.",,,,,,,,
PLAINMSG,240101,There's a suspicious corpse of Kudo. Investigation is necessary.,,,,,,,,
PLAINMSG,240201,Bishop Dominic begins to look for ingredients for antidote.,,,,,,,,
PLAINMSG,240301,Blood Knight Etonis begins to decode the orders in every way possible.,,,,,,,,
PLAINMSG,240401,Weapon Merchant Zhiliaden places a gem into the completed sword.,,,,,,,,
PLAINMSG,240501,High Priest Tantiad begins to cast a spell using the sword.,,,,,,,,
PLAINMSG,240601,Bishop Dominic makes antidote.,,,,,,,,
PLAINMSG,240701,You can see Greysnake Scouter behind the statue of giant!,,,,,,,,
PLAINMSG,240801,Poured poison from the poison bottle into the water.,,,,,,,,
PLAINMSG,240901,This turret doesn't seem to be broken.,,,,,,,,
PLAINMSG,240902,Replaced a part because the turret seems to be a bit broken,,,,,,,,
PLAINMSG,241001,Restarted the investigation tool with the red light on.,,,,,,,,
PLAINMSG,241101,Mysterious scent of the aroma begins to diffuse into nearby area.,,,,,,,,
PLAINMSG,241201,Used indicator on the corpse of Valley Ray.,,,,,,,,
PLAINMSG,250101,Mysterious Oracle appeared where the ghost was witnessed!,,,,,,,,
PLAINMSG,250102,Copied the poem inscribed on the Large Statue Platform. ,,,,,,,,
PLAINMSG,250103,Wind traveling from somewhere brought Amoena Leaf. ,,,,,,,,
PLAINMSG,250104,Empty Lantern is full of mysterious energy and it began to subtly glow like a moon. ,,,,,,,,
PLAINMSG,250105,Someone calls. You should head that way. ,,,,,,,,
PLAINMSG,250106,Mysterious Oracle who seemed to have called appeared. ,,,,,,,,
PLAINMSG,250107,"When the energy has been put into Ban Stone, Mysterious Oracle appeared. ",,,,,,,,
PLAINMSG,250108,You notice presence of fear nearby. Anima could probably find it. ,,,,,,,,
PLAINMSG,250109,Vultus Vagabond has been purified!,,,,,,,,
PLAINMSG,250110,You hear Senna's scream from the inside of Dokaebi Cradle! Head to where the scream comes from!,,,,,,,,
PLAINMSG,250111,Found Senna! Defeat Dokaebi Shamans near Senna!,,,,,,,,
PLAINMSG,250112,Found a score dropped by Item Merchant Ginger!,,,,,,,,
PLAINMSG,250113,Found Glass Accessory dropped by Item Merchant Ginger!,,,,,,,,
PLAINMSG,250114,The ground reacts to Pendulum and emits light!,,,,,,,,
PLAINMSG,250115,You sense evil aura from the Broken Cocoon! ,,,,,,,,
PLAINMSG,250201,Sleeping Moth popped out of the Broken Lamp!,,,,,,,,
PLAINMSG,250202,The curse has been cleared by Gem of Spring Breeze!,,,,,,,,
PLAINMSG,250203,Strange Creature popped out of Rare Slough and begins to attack!,,,,,,,,
PLAINMSG,250204,Found Mysterious Soldiers!,,,,,,,,
PLAINMSG,250205,Mysterious Soldiers attack!,,,,,,,,
PLAINMSG,250206,Found Mysterious Soldiers!,,,,,,,,
PLAINMSG,250207,Musician Kanei sings a song to send off souls.,,,,,,,,
PLAINMSG,250208,Musician Kanei's song ended...,,,,,,,,
PLAINMSG,250209,Nervous Woodkeeper Spirit runs rampant when Flute of Rest is played!,,,,,,,,
PLAINMSG,250210,Brutal Lion with Lion Bell on the neck rages!,,,,,,,,
PLAINMSG,250211,Soulowl was attracted by the sacrifice.,,,,,,,,
PLAINMSG,250212,Brutal Lion calmed down!,,,,,,,,
PLAINMSG,250213,Cleaned the incense burner spotlessly!,,,,,,,,
PLAINMSG,250214,Flame of Ghost that hears Poem of Eternal sleep rises to the sky...,,,,,,,,
PLAINMSG,250215,Flame of Ghost that heard Poem of Eternal struggles in pain!,,,,,,,,
PLAINMSG,250216,Firefly did not fly in....,,,,,,,,
PLAINMSG,250217,Broken Piece resonates with another Broken Piece. ,,,,,,,,
PLAINMSG,250218,Flame disappears....,,,,,,,,
PLAINMSG,250219,A Soldier of Wail hiding in the hay popped out!,,,,,,,,
PLAINMSG,250220,Mysterious Soldier dropped the bag on the ground and ran away!,,,,,,,,
PLAINMSG,250221,Dancer Lunaria appeared!,,,,,,,,
PLAINMSG,250222,Dancer Lunaria ran away angry!,,,,,,,,
PLAINMSG,250223,Wandering Vultus Merchant appeared. Converse with Anima. ,,,,,,,,
PLAINMSG,250224,(Young Beriahs stare at Mysterious Oracle),,,,,,,,
PLAINMSG,260101,Ghost of Lon Femina cries out loud.,,,,,,,,
PLAINMSG,260201,Butterfly imbued with mysterious light flies somewhere as if it wants you to follow.,,,,,,,,
PLAINMSG,260202,Anima looks to the entrance.,,,,,,,,
PLAINMSG,260203,It seems like you may return to where you came from via the Terasil Gate earlier.,,,,,,,,
PLAINMSG,260301,Anima learns what happiness is!,,,,,,,,
PLAINMSG,260302,Anima learns what being angry feels like...,,,,,,,,
PLAINMSG,260303,Anima has learned what hating another feels like...,,,,,,,,
PLAINMSG,260304,Anima has learned sadness...,,,,,,,,
PLAINMSG,260305,Anima has learned that this is fear...,,,,,,,,
